fold,local_index,event_id,soh_bin,mileage,n_candidates_mileage,n_neighbors_available
0,2871,5143,"(0.975, 0.98]",61984.2432,343,5
0,2874,5146,"(0.975, 0.98]",62604.009600000005,330,5
0,2877,5150,"(0.975, 0.98]",64700.1696,297,5
0,2879,5152,"(0.975, 0.98]",66093.984,280,5
0,2932,5309,"(0.975, 0.98]",37223.366400000006,350,5
0,2933,5310,"(0.975, 0.98]",37437.5232,354,5
0,2954,5333,"(0.975, 0.98]",44458.7616,443,5
0,2997,5386,"(0.975, 0.98]",57794.9856,397,5
0,3000,5389,"(0.975, 0.98]",58870.732800000005,386,5
0,3001,5390,"(0.975, 0.98]",59066.4096,384,5
0,3003,5392,"(0.975, 0.98]",60046.3776,374,5
0,3006,5395,"(0.975, 0.98]",60750.096000000005,365,5
0,3007,5396,"(0.975, 0.98]",61041.44640000001,360,5
0,3008,5397,"(0.975, 0.98]",61236.384000000005,357,5
0,3041,5446,"(0.975, 0.98]",60385.248,371,5
0,3054,5463,"(0.975, 0.98]",67940.1888,258,5
0,3055,5464,"(0.975, 0.98]",68119.392,253,5
0,3056,5465,"(0.975, 0.98]",68248.01280000001,251,5
0,3057,5466,"(0.975, 0.98]",68391.6288,250,5
0,3058,5467,"(0.975, 0.98]",68660.9088,248,5
0,3059,5468,"(0.975, 0.98]",68860.5984,241,5
0,3060,5469,"(0.975, 0.98]",69020.8992,239,5
0,3061,5471,"(0.975, 0.98]",69438.96960000001,231,5
0,3062,5472,"(0.975, 0.98]",69529.04639999999,230,5
0,3063,5473,"(0.975, 0.98]",69726.3072,226,5
0,3069,5481,"(0.975, 0.98]",72503.5872,199,5
0,3143,5570,"(0.975, 0.98]",71583.3888,208,5
0,3145,5572,"(0.975, 0.98]",72245.81760000001,202,5
0,3190,5723,"(0.975, 0.98]",42297.024000000005,420,5
0,3194,5728,"(0.975, 0.98]",43905.2064,437,5
0,3200,5735,"(0.975, 0.98]",45630.816,438,5
0,3201,5736,"(0.975, 0.98]",45993.2352,437,5
0,3203,5739,"(0.975, 0.98]",46906.0416,441,5
0,3204,5740,"(0.975, 0.98]",47157.4752,441,5
0,3205,5741,"(0.975, 0.98]",47525.28,439,5
0,3207,5743,"(0.975, 0.98]",48131.74080000001,429,5
0,3209,5745,"(0.975, 0.98]",48650.448,428,5
0,3334,5953,"(0.975, 0.98]",61011.456000000006,360,5
0,3346,5966,"(0.975, 0.98]",64911.0528,295,5
0,3347,5967,"(0.975, 0.98]",65136.4032,291,5
0,3349,5969,"(0.975, 0.98]",65461.33440000001,289,5
0,3350,5970,"(0.975, 0.98]",65621.1072,287,5
0,3351,5971,"(0.975, 0.98]",65802.1056,284,5
0,3352,5972,"(0.975, 0.98]",65941.8144,283,5
0,3353,5973,"(0.975, 0.98]",66326.62080000002,278,5
0,3354,5974,"(0.975, 0.98]",66500.4384,277,5
0,3355,5975,"(0.975, 0.98]",66662.64,274,5
0,3356,5977,"(0.975, 0.98]",67149.0336,266,5
0,3357,5978,"(0.975, 0.98]",67364.9856,265,5
0,3358,5980,"(0.975, 0.98]",67704.70080000002,260,5
0,3359,5981,"(0.975, 0.98]",67901.32800000001,258,5
0,3360,5982,"(0.975, 0.98]",68103.4464,253,5
0,3368,5995,"(0.975, 0.98]",70520.5248,220,5
0,3418,6117,"(0.975, 0.98]",32950.156800000004,288,5
0,3419,6118,"(0.975, 0.98]",33721.9872,299,5
0,3422,6121,"(0.975, 0.98]",38846.6496,373,5
0,3447,6175,"(0.975, 0.98]",46247.2032,436,5
0,3452,6180,"(0.975, 0.98]",48012.624,432,5
0,3467,6198,"(0.975, 0.98]",62607.1776,330,5
0,3471,6202,"(0.975, 0.98]",64619.3856,297,5
0,3473,6205,"(0.975, 0.98]",69812.4768,227,5
0,3474,6206,"(0.975, 0.98]",70241.6352,223,5
0,3475,6207,"(0.975, 0.98]",70294.32960000001,223,5
0,3476,6208,"(0.975, 0.98]",70649.1456,219,5
0,3477,6209,"(0.975, 0.98]",70790.4384,220,5
0,3510,6454,"(0.975, 0.98]",36747.6384,341,5
0,3521,6472,"(0.975, 0.98]",42243.168000000005,420,5
0,3522,6473,"(0.975, 0.98]",42517.9392,423,5
0,3564,6525,"(0.975, 0.98]",48569.2416,428,5
0,3566,6527,"(0.975, 0.98]",48959.0112,427,5
0,3571,6535,"(0.975, 0.98]",50464.3392,424,5
0,3572,6536,"(0.975, 0.98]",50662.7616,425,5
0,3573,6537,"(0.975, 0.98]",50789.6928,427,5
0,3628,6609,"(0.975, 0.98]",71345.5776,213,5
0,3663,6657,"(0.975, 0.98]",82274.9664,89,5
0,3671,6668,"(0.975, 0.98]",84807.0432,55,5
0,3673,6672,"(0.975, 0.98]",85616.784,45,5
0,3678,6677,"(0.975, 0.98]",86552.5056,37,5
0,3800,6845,"(0.975, 0.98]",40215.3312,395,5
0,3801,6846,"(0.975, 0.98]",40376.2656,397,5
0,3802,6847,"(0.975, 0.98]",40585.1424,399,5
0,3803,6848,"(0.975, 0.98]",40794.758400000006,401,5
0,3805,6851,"(0.975, 0.98]",41399.8464,410,5
0,3806,6852,"(0.975, 0.98]",41555.6064,414,5
0,3810,6858,"(0.975, 0.98]",42516.5664,423,5
0,3812,6860,"(0.975, 0.98]",43137.916800000006,432,5
0,3813,6861,"(0.975, 0.98]",43294.8384,432,5
0,3818,6867,"(0.975, 0.98]",44311.660800000005,440,5
0,3836,6890,"(0.975, 0.98]",57198.240000000005,406,5
0,3868,6933,"(0.975, 0.98]",72808.87680000001,194,5
0,3893,6992,"(0.975, 0.98]",41983.920000000006,417,5
0,3917,7081,"(0.975, 0.98]",41593.3056,414,5
0,3961,7135,"(0.975, 0.98]",59987.8752,375,5
0,3962,7136,"(0.975, 0.98]",60295.6992,372,5
0,3965,7139,"(0.975, 0.98]",61597.430400000005,350,5
0,3966,7140,"(0.975, 0.98]",61876.0032,347,5
0,3967,7141,"(0.975, 0.98]",62190.7968,338,5
0,3971,7146,"(0.975, 0.98]",63799.718400000005,311,5
0,3977,7153,"(0.975, 0.98]",66682.176,274,5
0,3978,7154,"(0.975, 0.98]",67000.4544,267,5
0,3979,7156,"(0.975, 0.98]",67460.02560000001,262,5
0,3980,7158,"(0.975, 0.98]",69063.984,237,5
0,3981,7159,"(0.975, 0.98]",69364.0992,231,5
0,3982,7160,"(0.975, 0.98]",69570.75839999999,230,5
0,4062,7360,"(0.975, 0.98]",43724.52480000001,434,5
0,4080,7384,"(0.975, 0.98]",50797.9296,427,5
0,4081,7385,"(0.975, 0.98]",51051.15840000001,429,5
0,4082,7386,"(0.975, 0.98]",51266.7936,427,5
0,4083,7387,"(0.975, 0.98]",51433.6416,428,5
0,4084,7388,"(0.975, 0.98]",51658.2528,425,5
0,4085,7389,"(0.975, 0.98]",51876.4224,423,5
0,4086,7391,"(0.975, 0.98]",52692.60480000001,425,5
0,4087,7392,"(0.975, 0.98]",53041.718400000005,428,5
0,4088,7393,"(0.975, 0.98]",53271.9264,428,5
0,4089,7394,"(0.975, 0.98]",53481.8592,425,5
0,4090,7395,"(0.975, 0.98]",53768.4576,426,5
0,4091,7396,"(0.975, 0.98]",53998.032,426,5
0,4092,7397,"(0.975, 0.98]",54247.4592,427,5
0,4095,7400,"(0.975, 0.98]",55136.5056,425,5
0,4096,7402,"(0.975, 0.98]",55648.032,420,5
0,4097,7403,"(0.975, 0.98]",55863.1392,421,5
0,4098,7404,"(0.975, 0.98]",56117.3184,416,5
0,4101,7408,"(0.975, 0.98]",57403.632000000005,403,5
0,4102,7409,"(0.975, 0.98]",57619.47840000001,400,5
0,4160,7488,"(0.975, 0.98]",57419.5776,403,5
0,4175,7507,"(0.975, 0.98]",35801.1456,328,5
0,4176,7508,"(0.975, 0.98]",36033.7824,331,5
0,4177,7509,"(0.975, 0.98]",36136.5312,332,5
0,4178,7510,"(0.975, 0.98]",36437.3856,337,5
0,4179,7511,"(0.975, 0.98]",36668.2272,340,5
0,4180,7513,"(0.975, 0.98]",37249.4496,350,5
0,4181,7514,"(0.975, 0.98]",37474.1664,354,5
0,4195,7535,"(0.975, 0.98]",42987.542400000006,430,5
0,4196,7536,"(0.975, 0.98]",43215.4272,432,5
0,4256,7622,"(0.975, 0.98]",30021.235200000003,234,5
0,4270,7639,"(0.975, 0.98]",35294.7936,321,5
0,4275,7647,"(0.975, 0.98]",37864.6752,358,5
0,4293,7670,"(0.975, 0.98]",48869.2512,426,5
0,4298,7675,"(0.975, 0.98]",49970.5536,424,5
0,4328,7715,"(0.975, 0.98]",61249.47840000001,355,5
0,4339,7728,"(0.975, 0.98]",64266.576,303,5
0,4378,7796,"(0.975, 0.98]",34745.2512,316,5
0,4379,7797,"(0.975, 0.98]",34909.8816,317,5
0,4382,7801,"(0.975, 0.98]",38354.5536,366,5
0,4386,7805,"(0.975, 0.98]",41361.196800000005,408,5
0,4387,7806,"(0.975, 0.98]",41515.6896,413,5
0,4394,7815,"(0.975, 0.98]",48164.0544,429,5
0,4397,7818,"(0.975, 0.98]",51691.0944,426,5
0,4398,7820,"(0.975, 0.98]",52428.0768,426,5
0,4423,7893,"(0.975, 0.98]",30575.7408,244,5
0,4431,7904,"(0.975, 0.98]",32747.1936,283,5
0,4432,7905,"(0.975, 0.98]",32899.04640000001,287,5
0,4442,7918,"(0.975, 0.98]",36857.4624,343,5
0,4443,7919,"(0.975, 0.98]",37104.144,348,5
0,4480,7970,"(0.975, 0.98]",52368.624,426,5
0,4485,7976,"(0.975, 0.98]",54243.2352,427,5
0,4489,7980,"(0.975, 0.98]",54979.9008,428,5
0,4492,7983,"(0.975, 0.98]",55501.1424,422,5
0,4493,7984,"(0.975, 0.98]",55861.5552,421,5
0,4494,7986,"(0.975, 0.98]",56364.31680000001,414,5
0,4495,7987,"(0.975, 0.98]",56513.74080000001,413,5
0,4496,7988,"(0.975, 0.98]",56852.928,408,5
0,4552,8059,"(0.975, 0.98]",39103.152,381,5
0,4553,8060,"(0.975, 0.98]",39297.8784,386,5
0,4554,8061,"(0.975, 0.98]",39472.646400000005,387,5
0,4555,8062,"(0.975, 0.98]",39735.484800000006,391,5
0,4556,8063,"(0.975, 0.98]",39915.53280000001,391,5
0,4557,8064,"(0.975, 0.98]",40150.9152,395,5
0,4558,8065,"(0.975, 0.98]",40367.6064,397,5
0,4563,8071,"(0.975, 0.98]",41749.9104,415,5
0,4566,8076,"(0.975, 0.98]",42831.0432,429,5
0,4594,8105,"(0.975, 0.98]",48846.864,425,5
0,4595,8107,"(0.975, 0.98]",49343.6064,428,5
0,4596,8108,"(0.975, 0.98]",49518.7968,427,5
0,4598,8110,"(0.975, 0.98]",49975.4112,424,5
0,4652,8178,"(0.975, 0.98]",67622.3328,261,5
0,4722,8264,"(0.975, 0.98]",87817.80480000001,30,5
0,4724,8267,"(0.975, 0.98]",88476.22080000001,29,5
0,4725,8268,"(0.975, 0.98]",88716.4608,29,5
0,4726,8269,"(0.975, 0.98]",89260.40639999999,24,5
0,4728,8272,"(0.975, 0.98]",90106.368,18,5
0,4749,8295,"(0.975, 0.98]",95217.7248,16,5
0,4753,8299,"(0.975, 0.98]",95958.72,16,5
0,4802,8469,"(0.975, 0.98]",30427.1616,241,5
0,4990,8775,"(0.975, 0.98]",59688.816000000006,378,5
0,4991,8776,"(0.975, 0.98]",59863.6896,376,5
0,4992,8777,"(0.975, 0.98]",60084.816000000006,373,5
0,4993,8778,"(0.975, 0.98]",60290.8416,372,5
0,4994,8779,"(0.975, 0.98]",60500.0352,368,5
0,4995,8780,"(0.975, 0.98]",60707.4336,365,5
0,4996,8781,"(0.975, 0.98]",60947.6736,363,5
0,4997,8783,"(0.975, 0.98]",61358.880000000005,354,5
0,4998,8784,"(0.975, 0.98]",61552.128,352,5
0,4999,8785,"(0.975, 0.98]",61764.4896,348,5
0,5000,8786,"(0.975, 0.98]",61985.4048,343,5
0,5001,8787,"(0.975, 0.98]",62196.0768,338,5
0,5005,8792,"(0.975, 0.98]",63230.7456,320,5
0,5006,8793,"(0.975, 0.98]",63436.98240000001,317,5
0,5007,8794,"(0.975, 0.98]",63645.542400000006,314,5
0,5015,8805,"(0.975, 0.98]",66044.45760000001,281,5
0,5017,8807,"(0.975, 0.98]",66496.95360000001,277,5
0,5064,8894,"(0.975, 0.98]",30010.5696,234,5
0,5065,8895,"(0.975, 0.98]",30161.2608,236,5
0,5066,8896,"(0.975, 0.98]",30348.4896,239,5
0,5067,8897,"(0.975, 0.98]",30534.662400000005,242,5
0,5069,8899,"(0.975, 0.98]",30870.4704,247,5
0,5070,8900,"(0.975, 0.98]",31078.608,251,5
0,5071,8901,"(0.975, 0.98]",31250.8416,256,5
0,5122,8962,"(0.975, 0.98]",49748.8992,428,5
0,5126,8967,"(0.975, 0.98]",51654.3456,425,5
0,5127,8968,"(0.975, 0.98]",51882.4416,424,5
0,5133,8976,"(0.975, 0.98]",54973.56480000001,429,5
0,5142,8987,"(0.975, 0.98]",58348.4352,390,5
0,5143,8989,"(0.975, 0.98]",58777.0656,386,5
0,5144,8990,"(0.975, 0.98]",58996.2912,383,5
0,5145,8991,"(0.975, 0.98]",59327.3472,381,5
0,5157,9006,"(0.975, 0.98]",64023.484800000006,305,5
0,5219,9174,"(0.975, 0.98]",42108.0,417,5
0,5220,9175,"(0.975, 0.98]",42421.2096,423,5
0,5221,9176,"(0.975, 0.98]",42664.300800000005,426,5
0,5223,9180,"(0.975, 0.98]",43606.8864,433,5
0,5224,9181,"(0.975, 0.98]",43798.9728,435,5
0,5225,9182,"(0.975, 0.98]",44246.1888,440,5
0,5226,9183,"(0.975, 0.98]",44565.4176,443,5
0,5227,9184,"(0.975, 0.98]",44858.352,447,5
0,5228,9185,"(0.975, 0.98]",45176.208,445,5
0,5229,9186,"(0.975, 0.98]",45424.0512,441,5
0,5230,9187,"(0.975, 0.98]",45758.592,439,5
0,5232,9189,"(0.975, 0.98]",46290.3936,436,5
0,5233,9190,"(0.975, 0.98]",46559.568,439,5
0,5236,9195,"(0.975, 0.98]",47827.5072,439,5
0,5237,9196,"(0.975, 0.98]",48474.624,428,5
0,5246,9209,"(0.975, 0.98]",51937.56480000001,425,5
0,5259,9228,"(0.975, 0.98]",57400.0416,403,5
0,5293,9277,"(0.975, 0.98]",48897.552,426,5
0,5301,9323,"(0.975, 0.98]",31579.2576,262,5
0,5304,9326,"(0.975, 0.98]",33740.4672,299,5
0,5305,9328,"(0.975, 0.98]",35104.502400000005,320,5
0,5306,9329,"(0.975, 0.98]",35338.6176,321,5
0,5309,9332,"(0.975, 0.98]",38562.5856,369,5
0,5349,9416,"(0.975, 0.98]",40223.88480000001,395,5
0,5351,9418,"(0.975, 0.98]",41184.9504,408,5
0,5396,9473,"(0.975, 0.98]",63908.380800000006,307,5
0,5399,9479,"(0.975, 0.98]",66757.4688,273,5
0,5400,9480,"(0.975, 0.98]",66924.3168,269,5
0,5442,9595,"(0.975, 0.98]",68005.344,256,5
0,5445,9598,"(0.975, 0.98]",68744.54400000001,248,5
0,5446,9599,"(0.975, 0.98]",69217.4208,234,5
0,5447,9600,"(0.975, 0.98]",69428.304,231,5
0,5448,9601,"(0.975, 0.98]",69686.1792,226,5
0,5449,9602,"(0.975, 0.98]",70258.2144,223,5
0,5451,9604,"(0.975, 0.98]",70795.296,220,5
0,5452,9605,"(0.975, 0.98]",71009.5584,216,5
0,5457,9612,"(0.975, 0.98]",72587.1168,198,5
0,5462,9618,"(0.975, 0.98]",74163.72480000001,185,5
0,5496,9706,"(0.975, 0.98]",48326.6784,429,5
0,5543,9807,"(0.975, 0.98]",36853.0272,343,5
0,5549,9815,"(0.975, 0.98]",40053.4464,394,5
0,5555,9823,"(0.975, 0.98]",46243.0848,436,5
0,5556,9824,"(0.975, 0.98]",46904.0352,441,5
0,5559,9827,"(0.975, 0.98]",47642.1792,440,5
0,5560,9828,"(0.975, 0.98]",47845.56480000001,437,5
0,5561,9829,"(0.975, 0.98]",48250.4352,430,5
0,5562,9830,"(0.975, 0.98]",48644.95680000001,427,5
0,5563,9831,"(0.975, 0.98]",48847.8144,425,5
0,5564,9832,"(0.975, 0.98]",49069.7856,427,5
0,5565,9833,"(0.975, 0.98]",49286.16,428,5
0,5575,9845,"(0.975, 0.98]",53858.3232,425,5
0,5576,9846,"(0.975, 0.98]",54045.1296,426,5
0,5579,9849,"(0.975, 0.98]",54647.894400000005,429,5
0,5581,9851,"(0.975, 0.98]",55325.0016,423,5
0,5591,9864,"(0.975, 0.98]",59604.4416,378,5
0,5714,10137,"(0.975, 0.98]",31661.7312,262,5
0,5719,10142,"(0.975, 0.98]",32902.531200000005,287,5
0,5720,10143,"(0.975, 0.98]",33615.9648,297,5
0,5726,10151,"(0.975, 0.98]",36128.822400000005,332,5
0,5727,10152,"(0.975, 0.98]",36398.6304,336,5
0,5755,10191,"(0.975, 0.98]",47115.2352,441,5
0,5766,10205,"(0.975, 0.98]",53798.87040000001,426,5
0,5768,10208,"(0.975, 0.98]",54684.74880000001,429,5
0,5821,10298,"(0.975, 0.98]",42771.168000000005,427,5
0,5831,10314,"(0.975, 0.98]",47304.2592,442,5
0,5832,10315,"(0.975, 0.98]",47467.0944,438,5
0,5833,10316,"(0.975, 0.98]",47789.3856,439,5
0,5840,10323,"(0.975, 0.98]",53508.470400000006,425,5
0,5881,10406,"(0.975, 0.98]",30135.1776,236,5
0,5882,10407,"(0.975, 0.98]",30275.7312,238,5
0,5883,10408,"(0.975, 0.98]",30964.982400000004,248,5
0,5884,10409,"(0.975, 0.98]",31053.158400000004,250,5
0,5919,10458,"(0.975, 0.98]",50115.3312,425,5
0,5920,10459,"(0.975, 0.98]",50341.8432,424,5
0,5923,10462,"(0.975, 0.98]",51013.248,429,5
0,5925,10465,"(0.975, 0.98]",51903.24480000001,424,5
0,5940,10486,"(0.975, 0.98]",40524.4224,399,5
0,5963,10513,"(0.975, 0.98]",62499.254400000005,334,5
0,5971,10525,"(0.975, 0.98]",66359.8848,279,5
0,6017,10632,"(0.975, 0.98]",40283.1264,395,5
0,6020,10638,"(0.975, 0.98]",42612.02880000001,424,5
0,6047,10670,"(0.975, 0.98]",52250.352,426,5
0,6110,10845,"(0.975, 0.98]",30027.4656,234,5
0,6112,10847,"(0.975, 0.98]",30403.6128,240,5
0,6113,10848,"(0.975, 0.98]",30536.5632,243,5
0,6114,10850,"(0.975, 0.98]",31082.726400000003,251,5
0,6115,10851,"(0.975, 0.98]",31309.4496,257,5
0,6116,10852,"(0.975, 0.98]",31546.944000000003,260,5
0,6118,10854,"(0.975, 0.98]",32607.168,282,5
0,6119,10855,"(0.975, 0.98]",32842.3392,286,5
0,6120,10856,"(0.975, 0.98]",33129.4656,289,5
0,6121,10857,"(0.975, 0.98]",33336.4416,294,5
0,6122,10858,"(0.975, 0.98]",33772.5696,300,5
0,6126,10863,"(0.975, 0.98]",35622.576,325,5
0,6127,10864,"(0.975, 0.98]",35937.792,329,5
0,6128,10865,"(0.975, 0.98]",36183.2064,332,5
0,6129,10866,"(0.975, 0.98]",36400.63680000001,336,5
0,6130,10867,"(0.975, 0.98]",36607.824,338,5
0,6132,10871,"(0.975, 0.98]",37581.24480000001,355,5
0,6140,10880,"(0.975, 0.98]",40883.88480000001,404,5
0,6142,10882,"(0.975, 0.98]",41627.9424,415,5
0,6144,10886,"(0.975, 0.98]",42545.3952,423,5
0,6145,10887,"(0.975, 0.98]",42753.110400000005,427,5
0,6146,10888,"(0.975, 0.98]",43000.1088,430,5
0,6147,10889,"(0.975, 0.98]",43168.646400000005,432,5
0,6148,10890,"(0.975, 0.98]",44059.1712,439,5
0,6149,10891,"(0.975, 0.98]",44312.0832,440,5
0,6155,10897,"(0.975, 0.98]",46463.7888,438,5
0,6156,10898,"(0.975, 0.98]",47031.916800000006,441,5
0,6157,10899,"(0.975, 0.98]",47282.928,442,5
0,6162,10905,"(0.975, 0.98]",49948.4832,424,5
0,6163,10907,"(0.975, 0.98]",50396.544,424,5
0,6173,10918,"(0.975, 0.98]",53859.2736,425,5
0,6174,10919,"(0.975, 0.98]",54123.0624,428,5
0,6175,10920,"(0.975, 0.98]",54678.412800000006,429,5
0,6231,11046,"(0.975, 0.98]",45536.4096,440,5
0,6248,11065,"(0.975, 0.98]",50913.8784,429,5
0,6249,11066,"(0.975, 0.98]",51223.4976,426,5
0,6250,11067,"(0.975, 0.98]",51545.1552,428,5
0,6251,11068,"(0.975, 0.98]",51788.9856,425,5
0,6252,11069,"(0.975, 0.98]",51942.2112,425,5
0,6253,11070,"(0.975, 0.98]",52183.5072,427,5
0,6254,11071,"(0.975, 0.98]",52389.9552,426,5
0,6256,11073,"(0.975, 0.98]",52995.4656,426,5
0,6259,11077,"(0.975, 0.98]",54006.48,426,5
0,6263,11084,"(0.975, 0.98]",56466.432,413,5
0,6265,11086,"(0.975, 0.98]",57140.0544,406,5
0,6284,11110,"(0.975, 0.98]",65876.02560000001,284,5
0,6294,11187,"(0.975, 0.98]",33121.0176,289,5
0,6307,11205,"(0.975, 0.98]",38305.9776,366,5
0,6308,11207,"(0.975, 0.98]",38732.9184,369,5
0,6310,11209,"(0.975, 0.98]",39237.5808,384,5
0,6311,11210,"(0.975, 0.98]",39410.0256,386,5
0,6314,11214,"(0.975, 0.98]",41057.1744,406,5
0,6315,11216,"(0.975, 0.98]",41601.648,414,5
0,6317,11219,"(0.975, 0.98]",42364.7136,420,5
0,6318,11220,"(0.975, 0.98]",42523.2192,423,5
0,6319,11221,"(0.975, 0.98]",42847.2,429,5
0,6322,11226,"(0.975, 0.98]",44459.8176,443,5
0,6323,11227,"(0.975, 0.98]",44640.4992,446,5
0,6326,11230,"(0.975, 0.98]",45391.632000000005,443,5
0,6360,11282,"(0.975, 0.98]",32876.448000000004,287,5
0,6378,11305,"(0.975, 0.98]",46738.4544,439,5
0,6423,11377,"(0.975, 0.98]",36370.9632,335,5
0,6424,11378,"(0.975, 0.98]",36621.024000000005,338,5
0,6429,11383,"(0.975, 0.98]",38455.718400000005,367,5
0,6430,11384,"(0.975, 0.98]",39978.2592,392,5
0,6431,11385,"(0.975, 0.98]",40927.0752,405,5
0,6432,11386,"(0.975, 0.98]",41193.7152,408,5
0,6433,11387,"(0.975, 0.98]",44295.2928,440,5
0,6439,11395,"(0.975, 0.98]",49558.2912,427,5
0,6444,11417,"(0.975, 0.98]",31917.6,268,5
0,6459,11433,"(0.975, 0.98]",65642.2272,287,5
0,6460,11435,"(0.975, 0.98]",67016.2944,267,5
0,6465,11441,"(0.975, 0.98]",68517.92640000001,247,5
0,6466,11442,"(0.975, 0.98]",68701.14240000001,248,5
0,6467,11444,"(0.975, 0.98]",68972.42880000001,241,5
0,6468,11446,"(0.975, 0.98]",69424.5024,231,5
0,6469,11447,"(0.975, 0.98]",69627.36,230,5
0,6479,11460,"(0.975, 0.98]",72521.64480000001,199,5
0,6484,11466,"(0.975, 0.98]",73964.45760000001,187,5
0,6485,11468,"(0.975, 0.98]",74310.2976,186,5
0,6486,11469,"(0.975, 0.98]",74567.1168,183,5
0,6488,11471,"(0.975, 0.98]",75088.2528,175,5
0,6550,11585,"(0.975, 0.98]",45990.912,437,5
0,1,78,"(0.98, 0.985]",30952.627200000003,317,5
0,2,79,"(0.98, 0.985]",31188.2208,320,5
0,5,85,"(0.98, 0.985]",33180.576,377,5
0,6,86,"(0.98, 0.985]",33574.675200000005,389,5
0,7,87,"(0.98, 0.985]",33754.4064,392,5
0,8,88,"(0.98, 0.985]",33985.6704,396,5
0,11,92,"(0.98, 0.985]",35700.0864,439,5
0,12,93,"(0.98, 0.985]",35841.168000000005,442,5
0,13,94,"(0.98, 0.985]",36029.45280000001,442,5
0,14,95,"(0.98, 0.985]",36306.124800000005,449,5
0,24,106,"(0.98, 0.985]",39807.2928,524,5
0,25,107,"(0.98, 0.985]",40040.7744,527,5
0,26,108,"(0.98, 0.985]",40286.6112,528,5
0,34,118,"(0.98, 0.985]",44519.164800000006,595,5
0,41,127,"(0.98, 0.985]",46759.4688,608,5
0,42,128,"(0.98, 0.985]",47082.288,610,5
0,43,130,"(0.98, 0.985]",47599.8336,613,5
0,44,132,"(0.98, 0.985]",48046.3104,614,5
0,87,253,"(0.98, 0.985]",31913.904,337,5
0,113,290,"(0.98, 0.985]",51449.164800000006,593,5
0,114,291,"(0.98, 0.985]",51898.0704,588,5
0,115,293,"(0.98, 0.985]",52399.9872,586,5
0,118,296,"(0.98, 0.985]",53386.92480000001,569,5
0,119,297,"(0.98, 0.985]",53676.5856,568,5
0,122,300,"(0.98, 0.985]",54363.0912,557,5
0,211,410,"(0.98, 0.985]",38558.784,501,5
0,218,419,"(0.98, 0.985]",48583.4976,614,5
0,222,423,"(0.98, 0.985]",50226.1056,602,5
0,225,427,"(0.98, 0.985]",51994.272,584,5
0,248,458,"(0.98, 0.985]",62367.9936,422,5
0,249,459,"(0.98, 0.985]",62589.2256,414,5
0,281,501,"(0.98, 0.985]",55588.6848,537,5
0,287,510,"(0.98, 0.985]",58441.152,493,5
0,303,528,"(0.98, 0.985]",62531.35680000001,415,5
0,352,589,"(0.98, 0.985]",81511.056,83,5
0,353,590,"(0.98, 0.985]",81734.8224,80,5
0,354,591,"(0.98, 0.985]",82603.488,68,5
0,355,592,"(0.98, 0.985]",82965.9072,65,5
0,356,594,"(0.98, 0.985]",83420.40960000001,62,5
0,357,595,"(0.98, 0.985]",83666.98560000001,60,5
0,381,625,"(0.98, 0.985]",41098.78080000001,537,5
0,382,626,"(0.98, 0.985]",41726.150400000006,545,5
0,383,627,"(0.98, 0.985]",42413.2896,558,5
0,395,641,"(0.98, 0.985]",50081.7504,606,5
0,396,642,"(0.98, 0.985]",50281.968,602,5
0,397,643,"(0.98, 0.985]",50722.9536,604,5
0,418,711,"(0.98, 0.985]",43258.300800000005,572,5
0,419,712,"(0.98, 0.985]",43605.7248,579,5
0,422,717,"(0.98, 0.985]",46913.222400000006,608,5
0,423,718,"(0.98, 0.985]",47135.088,611,5
0,424,719,"(0.98, 0.985]",47458.11840000001,612,5
0,425,720,"(0.98, 0.985]",47840.0736,611,5
0,426,721,"(0.98, 0.985]",48173.980800000005,614,5
0,427,722,"(0.98, 0.985]",48525.9456,616,5
0,429,725,"(0.98, 0.985]",49298.9376,606,5
0,430,726,"(0.98, 0.985]",49563.254400000005,605,5
0,431,727,"(0.98, 0.985]",50018.7072,604,5
0,432,728,"(0.98, 0.985]",50250.3936,602,5
0,433,729,"(0.98, 0.985]",50786.736,602,5
0,434,730,"(0.98, 0.985]",51127.718400000005,596,5
0,435,731,"(0.98, 0.985]",51393.5136,593,5
0,438,735,"(0.98, 0.985]",53497.5936,568,5
0,439,736,"(0.98, 0.985]",53754.9408,566,5
0,441,738,"(0.98, 0.985]",54460.1376,556,5
0,446,743,"(0.98, 0.985]",59215.2,478,5
0,447,744,"(0.98, 0.985]",59695.152,468,5
0,448,745,"(0.98, 0.985]",60351.8784,460,5
0,460,779,"(0.98, 0.985]",30277.3152,309,5
0,461,780,"(0.98, 0.985]",30418.1856,309,5
0,462,784,"(0.98, 0.985]",31766.4864,334,5
0,465,787,"(0.98, 0.985]",32466.192000000003,351,5
0,466,788,"(0.98, 0.985]",32833.152,364,5
0,467,789,"(0.98, 0.985]",33189.4464,377,5
0,476,801,"(0.98, 0.985]",36979.008,462,5
0,477,802,"(0.98, 0.985]",37195.6992,465,5
0,479,804,"(0.98, 0.985]",37596.240000000005,473,5
0,480,806,"(0.98, 0.985]",38208.192,490,5
0,482,809,"(0.98, 0.985]",39017.7216,510,5
0,500,831,"(0.98, 0.985]",45652.1472,603,5
0,509,842,"(0.98, 0.985]",49151.4144,606,5
0,511,844,"(0.98, 0.985]",50394.5376,604,5
0,514,849,"(0.98, 0.985]",51776.52480000001,589,5
